time,sp,pv,mv
0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.5,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.5,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0
5.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
10.5,0.0,0.0,0.0
11.0,0.0,0.0,0.0
11.5,0.0,0.0,0.0
12.0,0.0,0.0,0.0
12.5,0.0,0.0,0.0
13.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0
14.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0
15.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0
16.0,0.0,0.0,0.0
16.5,0.0,0.0,0.0
17.0,0.0,0.0,0.0
17.5,0.0,0.0,0.0
18.0,0.0,0.0,0.0
18.5,0.0,0.0,0.0
19.0,0.0,0.0,0.0
19.5,0.0,0.0,0.0
20.0,1.0,0.0,0.0
20.5,1.0,0.0,0.8928571428571429
21.0,1.0,0.0,0.9126984126984127
21.5,1.0,0.0,0.9325396825396826
22.0,1.0,0.0,0.9523809523809523
22.5,1.0,0.0,0.9722222222222222
23.0,1.0,0.0,0.9920634920634921
23.5,1.0,0.0,1.0119047619047619
24.0,1.0,0.0,1.0317460317460316
24.5,1.0,0.0,1.0515873015873016
25.0,1.0,0.04017857142857143,1.0714285714285714
25.5,1.0,0.08024553571428572,0.9618587018140587
26.0,1.0,0.1202036830357143,0.9204452180177625
26.5,1.0,0.1600557338169643,0.8966884652443153
27.0,1.0,0.1998043404715402,0.8771218352038683
27.5,1.0,0.23945208910260884,0.8581541995166554
28.0,1.0,0.2790015011607579,0.8388278919331603
28.5,1.0,0.31845503506031037,0.8188875035723068
29.0,1.0,0.3578150877552312,0.7982648949649651
29.5,1.0,0.3970839962756361,0.7769418659127139
30.0,1.0,0.43044053795037784,0.7549135340978186
30.5,1.0,0.4610995593124177,0.7509354815377565
31.0,1.0,0.48992305126560143,0.7448332677178758
31.5,1.0,0.5171454575681355,0.7367226341099157
32.0,1.0,0.5428337601071815,0.7281134592096605
32.5,1.0,0.5670101712414942,0.7198163060694325
33.0,1.0,0.5896848546212107,0.7121696330129417
33.5,1.0,0.6108646535291038,0.7053098403602629
34.0,1.0,0.6305554211569483,0.6992991380888315
34.5,1.0,0.6487626446624264,0.6941745385453646
35.0,1.0,0.6663356752150648,0.6899648930307858
35.5,1.0,0.6831947803819926,0.6839778582211369
36.0,1.0,0.699267429407389,0.6779365717442158
36.5,1.0,0.7145508493366389,0.6723403565172089
37.0,1.0,0.7290788118763474,0.667156999734402
37.5,1.0,0.7428994750650211,0.6622735184231863
38.0,1.0,0.7560659310046074,0.6576021478537076
38.5,1.0,0.7686327439434897,0.6530820965148948
39.0,1.0,0.7806547795794438,0.6486668869936056
39.5,1.0,0.7921868302763431,0.644315864048179
40.0,1.0,0.8031611631393857,0.6399901348723664
40.5,1.0,0.8135892797893908,0.6360449331432719
41.0,1.0,0.8235048638379304,0.6323726036683637
41.5,1.0,0.8329393072300303,0.6288733483461297
42.0,1.0,0.841918132878323,0.6255131600961694
42.5,1.0,0.8504622762097818,0.6222881543062094
43.0,1.0,0.8585894136477075,0.6192018537957267
43.5,1.0,0.866314688221227,0.6162582011596608
44.0,1.0,0.8736510348978644,0.6134608077360476
