time,sp,pv,mv
0.0,1.0,0.0,0.0
2.125,1.0,0.000781051333008443,1.230312777284827
4.25,1.0,0.0015609110277993463,1.2727373558118902
6.375,1.0,0.002338389264219593,1.3151619343389531
8.5,1.0,0.003112299855471121,1.357586512866016
10.625,1.0,0.003881462057858196,1.400011091393079
12.75,1.0,0.023099394031502633,1.4424356699201422
14.875,1.0,0.04248524103934064,1.4621552054979505
17.0,1.0,0.062033474394036635,1.4808765021185073
19.125,1.0,0.0817386873557725,1.4985975180827955
21.25,1.0,0.10159559413878105,1.5153162627342742
23.375,1.0,0.12159902896440286,1.5310307951828155
25.5,1.0,0.14140336951209592,1.545739223060545
27.625,1.0,0.1609972281478488,1.5598587158755235
29.75,1.0,0.1803694654945002,1.573409870301694
31.875,1.0,0.1995091871226647,1.586413441023082
34.0,1.0,0.21840574031085427,1.598890337140843
36.125,1.0,0.23704871087028312,1.6108616186612035
38.25,1.0,0.2554342052484417,1.6223484930624914
40.375,1.0,0.2735587410552522,1.6333645791548719
42.5,1.0,0.2914192412812973,1.6439231499528155
44.625,1.0,0.3090130285960186,1.6540371252968862
46.75,1.0,0.32633781972186887,1.6637190646257376
48.875,1.0,0.34339171988049866,1.6729811598953568
51.0,1.0,0.3601731013153849,1.6818352286426506
53.125,1.0,0.37668059347103044,1.690292849896679
55.25,1.0,0.3929130732804455,1.6983653678563193
57.375,1.0,0.4088696555573828,1.7060638958322065
59.5,1.0,0.42454968348988614,1.7133993204482627
61.625,1.0,0.4399527192318068,1.7203823060982117
63.75,1.0,0.4550785367296264,1.7270232996525432
65.875,1.0,0.4699271147423363,1.733332532777872
68.0,1.0,0.48449863005070576,1.7393200242822222
70.125,1.0,0.4987934508523646,1.744995582478371
72.25,1.0,0.512812130339215,1.7503688075575
74.375,1.0,0.5265554004537835,1.7554490939655172
76.5,1.0,0.5400241657817161,1.76024563277453
78.625,1.0,0.5532194975749798,1.764767414090647
80.75,1.0,0.5661426279004317,1.7690232294952573
82.875,1.0,0.5787949439085346,1.7730216745171168
85.0,1.0,0.591177982217098,1.776771151132782
87.125,1.0,0.6032934234050448,1.7802798702931177
89.25,1.0,0.6151430866120401,1.783555854473812
91.375,1.0,0.6267289242399912,1.7866069402471072
93.5,1.0,0.6380530167525841,1.7894407808720794
95.625,1.0,0.6491175675692012,1.7920648489008701
97.75,1.0,0.6599248980497233,1.794486438798381
99.875,1.0,0.6704774425668969,1.7967126695730196
102.0,1.0,0.680777743663101,1.7987504874161724
104.125,1.0,0.6908284472885061,1.8006066683481683
106.25,1.0,0.7006322981177745,1.8022878208685924
108.375,1.0,0.7101921349426038,1.803800388608904
110.5,1.0,0.7195108861375751,1.8051506529853838
112.625,1.0,0.7285915651969131,1.8063447358505413
114.75,1.0,0.7374372663399235,1.8073886021411805
116.875,1.0,0.746051160183016,1.8082880625214068
119.0,1.0,0.7544364894763781,1.8090487760189418
121.125,1.0,0.7625965649035007,1.8096762526531818
123.25,1.0,0.7705347609419098,1.8101758560535106
125.375,1.0,0.778254511783594,1.8105528060664544
127.5,1.0,0.7857593073137614,1.8108121813503284
129.625,1.0,0.7930526891466931,1.8109589219560982
131.75,1.0,0.8001382467175954,1.8109978318932427
133.875,1.0,0.8070196134294839,1.810933581679464
136.0,1.0,0.8137004628542628,1.810770710873163
138.125,1.0,0.820184504987282,1.8105136305876421
140.25,1.0,0.8264754825547824,1.8101666259860725
142.375,1.0,0.8325771673737524,1.8097338587563034
144.5,1.0,0.8384933567638369,1.8092193695646555
146.625,1.0,0.8442278700110463,1.8086270804878872
148.75,1.0,0.8497845448831248,1.8079607974225766
150.875,1.0,0.8551672341965345,1.807224212471207
153.0,1.0,0.8603798024351137,1.8064209063042966
155.125,1.0,0.8654261224205634,1.8055543504979532
157.25,1.0,0.8703100720349999,1.8046279098462803
159.375,1.0,0.875035530995906,1.8036448446481093
161.5,1.0,0.8796063776838867,1.8026083129675619
163.625,1.0,0.8840264860237169,1.8015213728680017
165.75,1.0,0.8882997224192395,1.8003869846189557
167.875,1.0,0.8924299427427396,1.7992080128756371
170.0,1.0,0.8964209893794858,1.7979872288307321
172.125,1.0,0.9002766883281829,1.796727312338138
174.25,1.0,0.9040008463581419,1.7954308540083947
176.375,1.0,0.9075972482240144,1.7941003572755554
178.5,1.0,0.9110696539389863,1.7927382404353003
180.625,1.0,0.9144217961073685,1.7913468386541052
182.75,1.0,0.917657377317548,1.7899284059493163
184.875,1.0,0.9207800675963036,1.7884851171400082
187.0,1.0,0.9237935019255061,1.7870190697685238
189.125,1.0,0.9267012778222508,1.7855322859926246
191.25,1.0,0.9295069529834793,1.7840267144482
193.375,1.0,0.9322140429961657,1.7825042320825115
195.5,1.0,0.9348260191141424,1.7809666459579627
197.625,1.0,0.9373463061026457,1.7794156950264153
199.75,1.0,0.9397782801516597,1.7778530518740827
201.875,1.0,0.9421252668591271,1.776280324437062
204.0,1.0,0.9443905392850859,1.7746990576875712
206.125,1.0,0.9465773160777748,1.7731107352909874
208.25,1.0,0.9486887596727297,1.7715167812337909
210.375,1.0,0.9507279745658687,1.7699185614225381
212.5,1.0,0.9526980056615371,1.768317385254004
214.625,1.0,0.954601836696448,1.7667145071566421
216.75,1.0,0.9564423887404218,1.7651111281035314
218.875,1.0,0.9582225187747818,1.763508397096988
221.0,1.0,0.9599450183492286,1.7619074126250311
223.125,1.0,0.9616126123179592,1.7603092240899083
225.25,1.0,0.9632279576557519,1.7587148332088889
227.375,1.0,0.9647936423546816,1.7571251953875537
229.5,1.0,0.9663121844020757,1.75554122106581
231.625,1.0,0.9677860308402549,1.7539637770368766
233.75,1.0,0.9692175569085483,1.752393687739488
235.875,1.0,0.9706090652679963,1.7508317365235746
238.0,1.0,0.9719627853090977,1.7492786668896898
240.125,1.0,0.973280872542876,1.7477351837024482
242.25,1.0,0.9745654080754717,1.7462019543782643
244.375,1.0,0.9758183981663947,1.7446796100476663
246.5,1.0,0.9770417738704857,1.7431687466924828
248.625,1.0,0.9782373907635634,1.7416699262581945
250.75,1.0,0.9794070287516496,1.7401836777417514
252.875,1.0,0.9805523919635849,1.7387104982551602
255.0,1.0,0.9816751087267579,1.7372508540651486
257.125,1.0,0.9827767316255953,1.73580518160922
259.25,1.0,0.9838587376423644,1.7343738884884097
261.375,1.0,0.9849225283797602,1.7329573544370642
263.5,1.0,0.9859694303646572,1.731555932269957
265.625,1.0,0.9870006954323217,1.73016994880707
267.75,1.0,0.98801750119029,1.7287997057763551
269.875,1.0,0.9890209515610279,1.7274454806948065
272.0,1.0,0.9900120774024034,1.7261075277281688
274.125,1.0,0.9909918372049119,1.724786078529604
276.25,1.0,0.9919611178645076,1.7234813430576479
278.375,1.0,0.9929207355298066,1.7221935103737809
280.5,1.0,0.993871436522341,1.7209227494199424
282.625,1.0,0.994813898328458,1.7196692097763144
284.75,1.0,0.9957487306613734,1.7184330223997033
286.875,1.0,0.9966764765918026,1.7172143003428433
289.0,1.0,0.9975976137455157,1.7160131394549487
291.125,1.0,0.9985125555660767,1.7148296190638401
293.25,1.0,0.9994216526409514,1.7136638026399673
295.375,1.0,1.0003251940890916,1.7125157384426468
297.5,1.0,1.0012234090080234,1.7113854601488434
299.625,1.0,1.0021164679784034,1.7102729874648048
301.75,1.0,1.0030044846239223,1.7091783267208727
303.875,1.0,1.0038875172243824,1.7081014714497817
306.0,1.0,1.0047655703796963,1.707042402948761
308.125,1.0,1.0056385967224968,1.7060010908257477
310.25,1.0,1.0065064986769878,1.7049774935300215
312.375,1.0,1.0073691302616063,1.7039715588675661
314.5,1.0,1.00822629893301,1.7029832245014582
316.625,1.0,1.0090777674688565,1.7020124184375884
318.75,1.0,1.0099232558867868,1.7010590594960087
320.875,1.0,1.0107624433969866,1.700123057768202
323.0,1.0,1.0115949703856493,1.6992043150605685
325.125,1.0,1.012420440426635,1.6983027253244103
327.25,1.0,1.0132384223185753,1.6974181750727093
329.375,1.0,1.0140484521446516,1.6965505437839754
331.5,1.0,1.014850035352239,1.6956997042934427
333.625,1.0,1.0156426488495902,1.694865523171898
335.75,1.0,1.0164257431167107,1.694047861092403
337.875,1.0,1.0171987443275572,1.6932465731851887
340.0,1.0,1.0179610564806871,1.6924615093809847
342.125,1.0,1.0187120635354703,1.6916925147430455
344.25,1.0,1.019451131550974,1.690939429788132
346.375,1.0,1.0201776108246314,1.6902020907967075
348.5,1.0,1.020890838027803,1.6894803301125942
350.625,1.0,1.021590138335356,1.6887739764323457
352.75,1.0,1.0222748275463904,1.6880828550845728
354.875,1.0,1.0229442141932585,1.68740678829947
357.0,1.0,1.0235976016360473,1.6867455954687771
359.125,1.0,1.024234290139711,1.68609909339641
361.25,1.0,1.0248535789310733,1.6854670965399916
